WORD,POS_TAG,COUNT
동작구,NNP,1
단호박죽,NNG,2
디비디,NNG,1
선임,NNG,8
되가지,VV,2
임무,NNG,11
쾌청하,VA,7
조용필,NNP,3
염소탕,NNG,29
천불동,NNG,30
문예,NNG,1
창작과,NNG,1
동행,NNG,3
지성,NNG,10
췌장,NNG,2
의인,NNG,18
애먹,VV,29
발산,NNG,3
양재동,NNP,1
컨닝,NNG,7
대학가,NNG,28
경건,XR,30
완패,NNG,1
경매사,NNG,1
쿠웨이트,NNP,2
동아방송대학교,NNG,1
뿌스럭,MAG,4
곤두서,VV,1
부천시,NNP,1
파출서,NNG,4
계골산,NNP,1
러게,NNG,29
정당,NNG,19
소리소리,MAG,24
생강차,NNG,29
불미스럽,VA,20
외아들,NNG,3
선수학,NNG,20
짱돌,NNG,30
시엠에이,NNG,30
크리스마스이브,NNG,30
오톤,NR,30
제습,NNG,30
원본,NNG,30
질감,NNG,30
현지어,NNG,30
공통어,NNG,30
이정현,NNP,30
부친상,NNG,30
수신료,NNG,30
꼭짓점,NNG,30
조용,NNG,25
걱,NNG,11
범하,VV,7
꽂가루,NNG,1
스키복,NNG,1
칭얼닿,VV,29
실뜨기,NNG,2
복슬복슬,MAG,1
드라이어,NNP,1
움직,NNG,22
두꺼비집,NNG,29
야옹,MAG,1
슝슝,MAG,3
백팩,NNG,27
오물오물,NNG,1
찌찌,NNG,1
옥,NNG,7
웃,NNG,29
토마,NNP,28
기,,29
아,,29
때메,NNG,3
구실,NNG,3
속상,MAG,25
봄가을,NNG,2
사하,VV,17
전해,NNG,29
게,MAG,21
사진기,NNG,16
빤짝빤짝,MAG,27
모카,NNG,28
냔,ETM,11
고하,VV,8
면하,VV,7
수,MMN,23
절편,NNG,18
낱말,NNG,12
훑,VV,4
나누기,NNG,29
서버,NNG,27
백삼십,NNG,1
나스,NNG,17
위축성,NNG,29
안내자,NNG,1
하쿠노마타타,NNP,1
뒷바퀴,NNG,29
곳곳이,MAG,2
아이보리,NNG,29
실용성,NNG,29
불쾌지수,NNG,2
이든지,EC,29
라이온킹,MAG,29
상영일,NNG,29
통행금지,NNG,29
밀싹,NNG,29
후딱후딱,MAG,29
펫리조트,NNG,1
보다가,JX,29
쏠비치,NNP,4
티눈,NNG,6
농매장,NNG,29
적벽하,VA,25
걷히,VV,2
원,NNP,27
문득문득,MAG,1
추모하,VV,1
안면도,NNG,29
상승률,NNG,24
분재,NNG,1
사비,NNG,2
조예,NNG,1
개최하,VV,5
상당,NNG,10
어마무시하,VA,26
겉치레,NNG,29
반병,NNG,12
골절,NNG,4
근디,MAG,17
멧돼지,NNG,3
간첩,NNG,2
도랑,NNG,4
후련하,VA,7
공교롭,VA,2
영화감독,NNG,4
형제지간,NNG,22
독립운동가,NNG,6
받침대,NNG,17
이루수,NNG,1
도산,NNG,4
다문화,NNG,5
수필집,NNG,8
정독,NNG,1
자잘하,VA,3
내연,NNG,2
아이지,NNP,10
갈라놓,VV,3
보폭,NNG,3
려는지,EC,3
통으로,MAG,29
성장률,NNG,28
외면,NNG,5
입고하,VV,8
독선,NNG,2
본분,NNG,1
요지,NNG,7
희미하,VA,4
지구상,NNG,29
유사시,NNG,1
견문,NNG,6
돌계단,NNG,1
후덥지근하,VA,8
손보,VV,1
산굼부리,NNG,16
때려치우,VV,10
수도세,NNG,27
스포일러,NNG,2
무의식중,NNG,10
과육,NNG,2
존,NNG,13
설움,NNG,13
합심하,VV,3
트랜스,NNG,8
돌려놓,VV,7
호른,NNG,11
음원,NNG,9
과소비,NNG,29
가정사,NNG,7
대학로,NNP,4
주유비,NNG,24
구먼,EC,22
학군,NNG,9
위급,NNG,18
충분,XR,29
임용,NNG,9
친언니,NNG,29
뒤집어쓰,VV,3
호우,NNG,5
타이완,NNP,5
담뱃불,NNG,3
아수라장,NNG,3
여쭤,NNG,3
제조하,VV,3
유타,NNP,29
침엽수,NNG,3
남자친구,NNP,29
융통성,NNG,29
되풀이하,VV,3
우포,NNP,2
난데없이,MAG,1
백기,NNG,1
나부끼,VV,1
소주잔,NNG,1
종갓집,NNG,28
임곡,NNG,10
소라이,NNG,4
비투비,NNG,29
검색어,NNG,29
가죽이,NNG,29
특제,NNG,29
구석기,NNG,29
칠갑,NNG,29
재팬,NNP,29
난감,NNG,20
스키타,NNP,26
뜯어,MAG,28
장화도,MAG,28
불끈,MAG,1
찐만두,NNG,2
방울모자,NNG,28
박수치,VV,28
콧수염,NNG,2
바둑판,NNG,1
말썽꾸러기,NNG,2
변장하,VV,2
갓난아기,NNG,1
응급차,NNG,1
학예회,NNG,27
주간,NNG,16
짚신,NNG,1
윷,NNG,1
비집,VV,3
너겟,NNG,27
라구,JKQ,12
했,MAG,12
우이,NNG,22
불어,NNP,26
쫍,VV,1
준수,NNP,13
비슷,XR,28
땡땡,NNG,26
시아,NNG,26
포옹,NNG,13
예시,NNG,2
을께,EC,25
구명,NNG,4
신서,NNP,28
감자탕,NNG,18
ㄴ고,EF,5
본태성,NNG,28
탁,,28
백육십오,MAG,28
정리동,NNG,13
대추방울토마토,NNG,28
대추토마토,NNG,28
교통질서,NNG,15
더치,NNP,28
실세,NNG,2
테디,NNG,1
황리단길,NNP,28
방사,NNG,1
로다,EF,6
부시,VX,28
상아을,MAG,27
압착,NNG,2
드니만,EF,28
마용,NNG,28
개량,NNG,2
호사롭,VA,24
강타하,VV,3
담담하,VA,3
통신망,NNG,3
깍둑썰기,NNG,28
꼬박하,VV,6
흥도,MAG,28
ㄴ나,EF,28
구암,NNG,2
소면,NNG,4
머금,VV,5
꽃송이,NNG,1
이원일,NNP,4
고등어구이,NNG,15
저세상,NNG,23
철강,NNG,3
종족,NNG,2
정신력,NNG,6
동문,NNG,2
후문,NNG,2
하여금,MAG,14
아스피린,NNP,2
감동스럽,VA,2
특성상,NNG,28
초급반,NNG,7
아랫집,NNG,7
만반,NNG,2
부근,NNG,10
장사꾼,NNG,28
창조,NNG,14
스타크래프트,NNP,2
송별식,NNG,11
오복,NNG,2
대중성,NNG,28
동질감,NNG,1
가당하,VA,1
넉넉히,MAG,11
배번,NNG,6
차전,NNB,9
안정권,NNG,28
경영하,VV,3
본체,NNG,6
끌어가,VV,3
공익,NNG,9
코디,NNG,2
독서회,NNG,18
물심양면,NNG,1
통합하,VV,3
송이도,NNG,28
형편없,VA,14
마른안주,NNG,14
들국화,NNG,23
정확도,NNG,2
영인산,NNG,20
하상,NNG,4
양,NNP,9
이웃사촌,NNG,4
김요한,NNP,1
비단,NNG,8
챔피언스,NNG,20
문제의식,NNG,20
한물,NNG,28
땡잡,VA,8
고라니,NNG,5
김포공항,NNP,3
대북,NNG,1
청와대,NNP,7
잡일,NNG,4
의료인,NNG,3
임기응변,NNG,3
하이패스,NNG,28
계층형,NNG,28
중위,NNG,1
천문산,MAG,9
끝맺,VV,2
해임,NNG,6
분담금,NNG,1
가맹비,NNG,19
걸랑,EF,27
유두리,NNG,7
수습,NNG,4
관계식,NNG,28
힙합,NNG,28
별루,MAG,28
레전드,NNG,28
획득하,VV,28
예가체프,NNG,28
반려식물,NNG,28
핳,VA,25
수영이,NNG,27
야지,EC,24
세장,NNG,27
깜하,VA,8
지인이,NNG,26
덧나,VV,27
에취,MAG,25
생생히,MAG,1
체셔캣,NNP,25
어린,NNG,27
며요,EC,27
히히힝,MAG,1
머,NNG,26
만,VV,22
봇,NNG,8
종이돈,NNG,26
댄서,NNG,1
나침반,NNG,3
나타,NNG,7
려,NNG,27
바둑이,NNP,26
갈레,NNG,27
상공,NNG,27
스크림,NNG,11
행기,NNG,11
제,VV,23
민,NNG,19
숀,NNP,2
친형제,NNG,27
금이,NNG,27
워크토피아,MAG,10
빙,MAG,2
표하,VV,3
달래,NNG,17
그륵,NNG,8
필료,NNG,3
때메,MAG,26
구조원,NNG,26
꼬부랑,NNG,4
ㄴ께,EC,2
몬하,VA,22
읍내,NNG,5
물반,NNG,13
시음하,VV,1
모씨,NNG,27
구지,NNG,27
크레이신,NNG,12
충전식,NNG,3
펠라쉐이드,NNG,27
씨지,VA,26
톡톡하,VA,9
다라면,EC,2
볏,NNG,27
주먹호박,NNG,27
그편,NNG,2
멸실,NNG,1
온천수,NNG,26
바끄,VV,1
일평생,NNG,27
낮동안,NNG,4
황토길,NNP,27
몰아쉬,VV,1
뉘,VV,1
고궁,NNG,1
드래도,EC,24
자랑거리,NNG,1
현빈,NNP,14
산림욕,NNG,15
유럽식,NNG,14
왕조,NNG,6
프리바이오틱스,NNG,1
모스크바,NNP,9
가슴속,NNG,16
교차,NNG,8
는다기,EC,27
아이파크,NNP,1
이리터,NNG,15
식객,NNG,8
영상미,NNG,15
포레스트,NNP,15
우먼,NNG,5
막바지,NNG,4
백운산,NNP,1
협의하,VV,7
중매결혼,NNG,16
영풍문고,NNP,12
상하이,NNP,10
스멀스멀,MAG,14
산문,NNG,1
이항,NNG,26
정갈하,VA,2
칠순,NNG,11
배멀미,NNG,1
아담하,VA,7
신학,NNG,2
신문사,NNG,2
주둔,NNG,4
뒤통수,NNG,6
부랴부랴,MAG,5
철쭉제,NNG,12
패트,NNG,12
방관하,VV,2
세단형,NNG,27
근검절약,NNG,8
카타르시스,NNG,1
사들,NNG,27
개정되,VV,8
벌어들이,VV,4
순금,NNG,3
쎈터,NNG,5
영화화,NNG,27
견고하,VA,3
육전,NNG,4
타월,NNG,11
외투,NNG,9
친할아버지,NNG,27
획,NNG,2
꺼림직하,VA,12
뼈저리,VA,2
축,NNB,1
조개구이,NNG,4
흡연자,NNG,5
건달,NNG,1
홍도,NNP,2
영동,NNP,3
성도,NNG,23
대하,NNG,8
원화,NNG,3
굴뚝같,VA,6
민가,NNG,2
라믄,EC,21
얼릉,MAG,7
왕위,NNG,6
구내,NNG,1
마산,NNP,2
이천십팔,NR,14
ㄹ려나,EF,5
음대,NNG,1
닌까,EC,12
덥석,MAG,22
오름세,NNG,1
강추위,NNG,8
위반되,VV,4
운송,NNG,3
전선,NNG,8
신제품,NNG,27
매직,NNG,1
일교차,NNG,9
윤락,NNG,1
밀밭,NNG,1
알바비,NNG,2
옷가지,NNG,2
심각,XR,11
냄자,NNG,1
결정본,NNG,1
때때로,MAG,18
관전하,VV,3
심각성,NNG,9
두피,NNG,25
흡연하,VV,1
이태원,NNP,6
덕적도,NNG,25
둥글레,NNG,10
구서,EC,19
손글씨,NNG,27
출하되,VV,27
여튼,NNG,27
꿉꿉하,VA,10
회의실,NNG,27
발화,NNG,27
맵찌,NNG,27
제보하,VV,27
쉰다리,NNG,27
한혜연,NNP,27
뿌러지,VA,8
모차렐라,NNP,26
무르익,VV,3
삐죽삐죽,MAG,25
후후,NNG,26
어린왕자,NNP,26
개미집,NNG,2
요리사이,NNG,26
소금쟁이,NNG,26
가주,NNG,26
오른,MMD,10
풍,XSN,2
모자르,VV,10
끄럽,VA,12
프라이드,NNG,13
든,NNG,1
거,,26
뜰,NNG,16
상기,NNG,2
탁,NNP,26
이과,NNG,11
사사,NNG,1
국화,NNG,1
만,EC,1
너,NR,26
수두,NNG,2
때,EF,6
내리라,MAG,26
ㄴ다야,EC,2
어트,NNG,5
대까지,NNG,3
마침내,MAG,19
설립하,VV,4
세척,NNG,8
열몇,NNG,17
쭈우우욱,MAG,26
대수술,NNG,26
다솜거,NNG,11
황리단길,NNG,26
장기산,NNG,25
그러놓,VV,24
모락,NNG,8
꺼이,NNG,1
석은,NNP,26
얼가,MAG,25
쩌,VA,25
이소,EF,26
그렁그렁,MAG,5
군악대,NNG,26
근,MAG,6
행사장,NNG,2
머리맡,NNG,2
꿉,VV,6
맛보기,NNG,26
엔딩,NNG,1
정가,NNG,1
에메랄드빛,NNG,26
바윗돌,NNG,4
만치,NNB,3
국산화,NNG,26
는다더라고,EF,26
안찌,NNG,3
아파트값,NNG,26
주행하,VV,2
기술자,NNG,4
전도사,NNG,3
이글스,NNP,2
지오피,NNG,1
애증,NNG,2
무창포,NNP,13
기대치,NNG,26
레저용,NNG,26
물안개,NNG,2
넝쿨,NNG,3
불현듯,MAG,4
대군,NNG,4
사모하,VV,6
열강,NNG,1
삼자,NNG,16
독채,NNG,12
생텍쥐페리,NNP,1
비정규직,NNG,26
일주하,VV,6
출퇴근용,NNG,26
덜덜,MAG,6
사랑채,NNG,3
노니에,MAG,26
정구,NNG,15
공문,NNG,5
번역서,NNG,9
들깻잎,NNG,9
자생하,VV,1
김종민,NNP,1
리니지,NNG,16
제지하,VV,1
검문소,NNG,4
추후,NNG,3
무말랭이,NNG,1
고갈되,VV,2
민생,NNG,7
선언,NNG,5
장내,NNG,3
믹싱,NNG,2
되새기,VV,4
무료화,NNG,26
기왕이면,MAG,1
이뇨,NNG,16
엔화,NNG,2
발등,NNG,5
앵커,NNG,1
암살,NNG,8
무진장,NNG,19
성악가,NNG,1
묵상,NNG,1
적군,NNG,2
심술,NNG,3
제,EP,26
의뢰,NNG,8
완만하,VA,4
거래가,NNG,26
진보하,VV,1
연합,NNG,8
그레이,NNP,10
뭄바이,NNP,1
사로잡히,VV,9
구상,NNG,6
응시하,VV,3
밥상머리,NNG,11
트레일러,NNG,26
크리스찬,NNG,13
사용량,NNG,4
표출하,VV,3
문콕,NNG,6
장보고,NNG,26
구십오,NR,5
발병하,VV,5
닭봉,NNG,16
에어프라이,NNG,8
가톨릭,NNG,20
시래기국,NNG,20
자연재해,NNG,1
빈말,NNG,2
고기반찬,NNG,25
일곱,NNG,2
취임식,NNG,1
발간되,VV,1
습니,NNG,26
밑둥,NNG,1
실평수,NNG,9
유춘근,NNP,1
두바이,NNP,1
연합회,NNG,1
입하,NNG,1
체념,NNG,2
골수,NNG,1
바자회,NNG,1
배말죽,NNG,26
니케이,NNG,3
젋,VA,1
미닫이,NNG,1
중계동,NNP,1
큰술,NNB,25
사망자,NNG,23
선행,NNG,15
잉락,NNP,9
싹수,NNG,16
실명되,VV,26
플라멩고,NNG,26
페퍼민트,NNG,26
일조원,NNG,26
운용사,NNG,26
편맥,NNG,26
여유분,NNG,26
스티커북,NNG,26
매실청,NNG,26
인쇄업,NNG,26
드럽,VA,11
앙,NNG,17
니,NNG,20
안도,NNG,8
주사기,NNG,2
뚱하,VV,22
포도잼,NNG,25
오므라이스,MAG,25
음메,NNG,23
직업인,NNG,25
경고판,NNG,25
우,,25
꿀꿀꿀꿀,MAG,25
바닷소리,NNG,25
쏴아쏴아,MAG,4
하,MAG,25
마네킹,NNG,1
져,EF,21
메,NNG,9
우아,IC,24
길다랗,VA,1
래,VV,25
알리,NNP,6
그려면,NNG,12
요하,VV,7
이대,NNG,25
맷돌,NNG,13
져가,VV,24
부닥치,VV,1
훌쩍훌쩍,MAG,1
냇물,NNG,1
장영실,NNP,24
차고,NNG,1
단이쌤,NNG,25
마지기,NNG,25
양질,NNG,4
신식,NNG,2
한별거,NNG,25
뒷치닥거리,NNG,1
수찬나,NNP,24
들에,NNG,2
이래,MAG,25
끌이,VV,1
십구만,NR,1
얼로,,25
ㄴ다코,EC,25
대표자,NNG,1
스카이다이빙,NNG,25
라디오스타,MAG,1
피아노과,NNG,25
소주병,NNG,4
응접실,NNG,1
레시피대로,NNP,25
두리씨,NNG,7
주택지,NNG,1
라던가,EC,2
문희준,NNP,2
양성하,VV,1
삼계탕용,NNG,25
이적하,VV,1
ㄴ답시고,EC,2
아서라도,EC,25
바늘구멍,NNG,1
이음새,NNG,1
토트넘,NNP,13
맨유,NNP,1
원샷,NNG,3
의학과,NNG,4
오뚜기,NNG,4
사발,NNG,2
시대인,NNG,25
문신하,VV,3
짓무르,VV,1
탱자,NNG,25
마담,NNG,3
호반건설,NNP,9
무라카미,NNP,1
폐기되,VV,1
심사하,VV,5
리더기,NNG,2
정연하,VA,1
절묘하,VA,2
도종환,NNP,15
분분하,VA,1
현시대,NNG,20
전생,NNG,1
낙원,NNG,6
살맛,NNG,1
밥벌이,NNG,14
수상하,VV,4
후지,NNG,25
특판,NNG,5
청미,NNG,5
숙달되,VV,1
권고,NNG,5
우러나오,VV,3
힘줄,NNG,5
신형차,NNG,14
서투르,VA,4
기울어지,VV,6
제이티비씨,NNG,15
번호표,NNG,15
현직,NNG,12
강진,NNG,13
정림,NNP,2
스물여덟,NR,6
행실,NNG,11
특화,NNG,2
주임,NNG,6
소진,NNG,7
픽션,NNG,1
이권,NNG,1
강호,NNG,16
귀향,NNG,1
인상률,NNG,25
유턴하,VV,1
민족성,NNG,25
조개잡이,NNG,15
상술,NNG,1
모터싸이클,NNG,1
동서양,NNG,5
트립,NNG,25
곰배령,NNG,24
단절되,VV,3
추정,NNG,10
면제,NNG,17
텍사스,NNP,7
야간작업,NNG,25
돼지국밥,NNG,25
왓챠,NNG,25
조선간장,NNG,12
포위,NNG,1
이라크,NNP,4
격투기,NNG,5
늘어놓,VV,5
학대하,VV,4
자기화,NNG,25
랭귀지,NNG,21
으로다가,NNG,25
국숫집,NNG,7
현대화,NNG,25
싱가포르,NNP,7
쏘주,NNG,6
한창때,NNG,25
과일하,VV,9
후일,NNG,1
여객선,NNG,4
소속사,NNG,4
일이삼,NR,2
오이도,NNP,1
은커녕,JX,15
사등분,NNG,25
비하,NNG,23
는구먼,EF,19
정직,NNG,21
으루,JKB,8
부산,NNG,4
토의,NNG,4
대림,NNP,4
일이십만,NR,6
기약하,VV,4
진열하,VV,4
사교육비,NNG,4
복지사,NNG,4
실험용,NNG,25
작황,NNG,1
오존층,NNG,25
올즈모빌,NNG,25
덩굴,NNG,7
윤회설,NNG,25
모레이,NNP,1
만루,NNG,1
의원급,NNG,25
음악회장,NNG,25
테크노밸리,NNG,25
서류상,NNG,25
외래,NNG,7
조문,NNG,6
장세,NNG,4
성심당,NNP,1
협박하,VV,22
바티칸,NNP,7
으리라,EF,18
비행시간,NNG,20
안성,NNP,13
정신병,NNG,3
에베소,NNP,24
위니,NNP,25
천개,NNG,25
중시하,VV,25
부교감,NNG,25
엠아이티,NNP,25
무생채,NNG,25
국무,NNG,25
쿽,NNG,25
놨두,VV,1
사,NNB,24
딱꾹,NNG,7
싱,NNP,19
끈적이,VV,4
구급상자,NNG,24
찰박찰박,MAG,24
현우,NNP,11
속닥속닥,NNG,24
날지,MAG,24
달님,NNG,24
똑똑똑,NNG,24
쏴아쏴아,NNG,21
햇,NNG,11
지게,NNG,2
구조대,NNG,20
임기,NNG,20
궁금,XR,24
두루,MAG,5
다구,EF,20
플라자,NNG,6
그러지,VV,17
대서,NNG,24
뚱뚱,MAG,2
떡,MAG,7
백설,NNG,22
펼,NNG,24
보다가,NNG,22
ㄴ다니깐,EC,6
견,NNG,22
달짝,NNG,24
성냥팔이,NNG,3
구역질,NNG,24
푸르르,VA,10
금수강산,NNG,11
뚜레쥬르,NNP,21
달래기,NNG,24
서바이벌,NNG,1
이슬가,NNG,1
안정하,VV,2
녹아들,VV,1
갇다쁘,VV,24
저자세,NNG,24
붛,VV,24
돕르,VV,24
칠십이,NR,1
론,,24
봐보,VV,24
오봉,NNP,24
돌았,MAG,20
뒤바라지,MAG,24
곱창집,NNG,24
형제불고기,NNG,24
ㄴ대잖아,EF,24
가지런히,MAG,4
보리굴비,NNG,24
아이고야,MAG,24
니코틴,NNG,2
천근만근,NNG,11
탄고지,NNG,24
세젤예,NNG,8
일인분,NNG,24
여상,NNG,11
카자흐스탄,NNP,1
퍼먹,VV,1
놔놓,VV,18
호밀빵,NNG,11
문복자,NNG,24
지옥도,NNG,15
일톤,NNG,24
주관하,VV,4
인사이드,NNG,15
개천,NNG,4
극찬,NNG,1
전술,NNG,1
아파트용,NNG,24
종려상,NNG,23
등극하,VV,3
격리되,VV,1
예비역,NNG,1
동상이몽,NNG,22
헛제삿밥,NNG,24
시립대,NNG,24
이삼천,NR,4
칼국숫집,NNG,9
진시황,NNP,2
진정성,NNG,1
김훈,NNG,24
기교,NNG,1
이인칭,NNG,24
달달달,MAG,2
승합차,NNG,4
날치알,NNG,9
지양하,VV,3
리필,NNG,10
멀미약,NNG,3
불러일으키,VV,5
웰컴,NNG,4
사극,NNG,4
부인과,NNG,24
압류,NNG,2
급수,NNG,4
희망차,VA,3
어느덧,MAG,9
자빠지,VV,1
불통,NNG,5
피서철,NNG,6
사드리,NNP,23
통제되,VV,2
악물,VV,2
대략,NNG,3
창창하,VA,12
도맡,VV,5
새천년,NNG,24
남강아파트,NNG,11
함성,NNG,3
진메,NNG,16
초현실주의,NNG,24
직성,NNG,16
밭고랑,NNG,16
희로애락,NNG,11
아역,NNG,6
제리,NNP,5
자기만족,NNG,11
염려하,VV,5
풍비박산,NNG,13
동태전,NNG,2
이동국,NNP,1
불의,NNG,8
소감,NNG,5
작은아들,NNG,9
그래써,MAG,9
에스브이,NNG,9
모순,NNG,7
무궁화호,NNG,24
카디건,NNG,1
가스비,NNG,8
요즘,MAG,24
응용하,VV,1
백운,NNP,12
뱃멀미,NNG,8
검소하,VA,4
등산가,NNG,24
더블유,NNP,20
그르면,NNG,5
전라북도,NNP,5
일꾼,NNG,24
순순히,MAG,1
고기하,VV,19
로버트,NNP,6
유비,NNG,16
수통,NNG,21
드만,EC,13
김태리,NNP,2
칠인,NR,24
납부하,VV,5
국수집,NNG,24
노련하,VA,3
모아오,VV,4
원빈,NNP,10
꺼꾸로,MAG,6
깊숙하,VA,3
본방,NNG,2
동등하,VA,3
인자,IC,3
도어락,NNG,24
타당하,VA,3
지망생,NNG,24
밭농사,NNG,1
철인,NNG,3
배치되,VV,2
보리농사,NNG,24
산토끼,NNG,1
전복수,NNP,1
꽃샘추위,NNG,2
뻔쩍이,VV,12
알선업,NNG,3
예체능,NNG,4
상팔자,NNG,3
두리몰,NNG,24
인터넷몰,NNG,23
포도하,VV,24
색시감,MAG,24
가이던스,NNG,24
한국파,NNG,2
피엠,NNG,23
소곤,MAG,13
외래어,NNG,6
피맛골,NNP,9
리복,NNP,8
응모권,NNG,9
백인,NNG,12
반발하,VV,5
극심하,VA,5
관통하,VV,4
비의,NNG,24
유압,NNG,3
생연어,NNG,24
경리과,NNG,12
라라랜드,NNP,2
자기소개서,NNG,13
아사,NNG,24
황금연휴,NNG,24
따렌,NNP,24
기프트콘,NNG,24
타임스,NNP,24
이야드,NNP,24
형광,NNG,3
오른,NNG,24
초고도,NNG,24
구름이,NNG,24
재료비,NNG,24
메주,NNG,24
반환,NNG,24
웃프,VA,24
중국차,NNG,24
비틀스,NNP,24
백혈구,NNG,24
트름,NNG,11
흔,NNG,14
이주민,NNG,21
대로,NNG,19
핫도그랑,NNG,23
곤,NNP,23
기다,VV,1
따뜻,MAG,18
해먹이,MAG,21
비행접시,NNG,23
부서짓,VV,23
허둥대,VV,1
불조심,NNG,1
올르,VV,2
엘리,NNP,20
스마스,NNG,3
자,,23
커,NNP,21
쌩쌩하,VV,3
플,NNG,13
냥,,23
킥,NNG,15
마인크래프트,NNG,16
조끔,NNG,9
정지하,VV,4
마,NR,23
후하,VA,4
니트,NNG,3
혼동하,VV,7
에이드,NNG,10
책임자,NNG,1
되살리,VV,2
마석,NNG,23
경주도,MAG,23
추암,VV,23
유휴,NNG,23
타겟이,NNG,23
올라,NNG,21
뜹뜨름하,VA,23
그니깐,NNG,23
거나야,EC,23
차지,VA,23
한살림,NNP,23
꽈리,NNG,1
초롱도,,23
양식물,NNG,20
느냐는,ETM,7
표고,NNG,11
토질,NNG,1
미우새,NNG,13
리틀,NNG,11
청구권,NNG,23
싸가지,NNG,1
저력,NNG,2
황무지,NNG,1
부속품,NNG,2
유대감,NNG,7
무기력,NNG,23
다지만,EC,7
쌂,VV,7
파이프,NNG,4
그랜트,NNP,1
업그레이드되,VV,7
공급되,VV,5
스파르타,NNP,3
유명인,NNG,4
는다던지,EC,22
북구청,NNP,7
지만도,EC,23
주홍,NNG,6
반증,NNG,2
등한시하,VV,1
분가하,VV,1
엘리자베스,NNP,2
전멸하,VV,3
괴짜,NNG,3
에이즈,NNG,1
심상,NNG,3
열광,NNG,2
덧니,NNG,3
멸시하,VV,3
인품,NNG,2
교대하,VV,1
서러움,NNG,1
딱지치기,NNG,19
수수대,NNG,17
새로이,MAG,2
로얄드,MAG,22
반딧불,NNG,3
다알,NNG,3
고무줄놀이,NNG,23
당돌하,VA,2
씨클,NNG,8
포털,NNG,1
시급하,VA,4
씨클래스,NNG,2
크레도스,NNG,3
서행,NNG,1
부릉,NNG,2
결과론,NNG,23
반토막,NNG,23
채무,NNG,4
막대하,VA,4
좌지우지,NNG,5
영입,NNG,4
승인하,VV,5
충실히,MAG,3
의심되,VV,5
큰소리치,VV,7
상속,NNG,3
한돈,NNG,23
가려지,VV,3
떠돌아다니,VV,17
키카,NNG,9
설레임,NNG,23
부슬부슬,MAG,9
사자성어,NNG,20
걸맞,VA,5
명확히,MAG,4
겉모습,NNG,5
토박이,NNG,5
경리,NNG,23
연초,NNG,7
톱텐,NNG,23
나리,NNG,1
정구지,NNG,12
도다리,NNG,12
장약,NNG,12
야전삽,NNG,12
프로틴,NNG,3
촉진시키,VV,3
점유율,NNG,13
대가족,NNG,23
뒤따라오,VV,11
새삼스럽,VA,2
분파,NNG,12
동서지간,NNG,3
김밥집,NNG,23
갑사,NNP,1
ㄹ는지,EF,2
사각지대,NNG,2
프란다스,NNP,8
대단,NNG,22
바게뜨,NNG,22
부양,NNG,9
진보,NNG,11
첫애,NNG,6
드가,VV,21
토마도,NNG,13
려거든,EC,4
베풀,NNG,5
침범,NNG,5
더냐,EF,21
쿨,NNG,22
짜장밥,NNG,1
푸드코트,NNG,23
육성재,NNP,2
뿌,VA,23
위생상,NNG,23
워커,NNG,2
역차별,NNG,2
내던지,VV,1
씩하,VV,10
병세,NNG,1
빠르기,NNG,23
효녀,NNG,7
구질구질하,VA,1
확립,NNG,3
마음잡,VV,1
총량,NNG,1
물의,NNG,2
니케이,,23
적립,NNG,8
자만심,NNG,5
몸가짐,NNG,3
숨지,VV,4
미성년자,NNG,7
만년,NNG,22
정종,NNG,9
백오십오,NNG,23
분열,NNG,20
로마,NNG,22
검어지,VV,22
모란,NNG,23
학부형,NNG,3
경부암,NNG,4
은근슬쩍,MAG,4
큐티클,NNG,23
내향,NNG,23
삼종,NNG,23
순면,NNG,23
기념식장,NNG,23
과유불급,NNG,23
프랑크,NNP,23
전산,NNG,23
보호법,NNG,23
대통령령,NNG,23
들끓,VV,23
신석기,NNG,23
감형,NNG,23
에코,NNP,23
ㄹ려고,EF,14
제,MAG,10
둑,NNG,3
듬,NNG,18
는고,EC,17
파란띠,NNG,22
콜릿,NNG,3
핼러위,NNG,17
패이,VV,4
브,NNG,10
날쌔,VA,2
이로,NNG,11
카드게임,NNP,22
인라인스케이트,NNG,21
킨,NNG,16
갈,,22
있있,VV,17
핸드,NNG,14
임마,IC,16
하하,VV,22
가망,NNG,2
기하,VV,9
양떼,NNG,22
불같이,MAG,2
달콤,XR,22
습,EC,22
쯔,NNG,20
일로,MAG,11
속상,NNG,19
이즈,NNG,19
ㄹ라,EF,11
썻,VV,7
해리,NNP,5
열심,NNG,7
정,,22
저지,NNG,2
메뚜기,NNG,3
깜짝하,VV,21
금식,NNG,20
문상,NNG,20
증서,NNG,4
가격표,NNG,3
프레디,NNP,3
열의,NNG,12
육칠억,NNG,11
졌,EP,22
패딩옷,NNG,22
이천이십이,NR,3
각색,NNG,10
모모치,NNG,22
웃끼,VA,22
올래길,NNG,22
이삼사오,MAG,22
습지원,NNG,22
이백이십칠,NNG,2
사정사정,NNG,21
촌수,NNG,1
두근,MAG,18
윗선배,NNG,21
소포,NNG,1
진에어,NNP,22
저쩌고,NNG,2
도로묵,NNG,3
미혼모,NNG,4
음악인,NNG,21
피해주,NNG,22
거니와,EC,10
논두렁,NNG,2
핍박,NNG,1
까나리,NNG,2
포부,NNG,2
불공평하,VA,3
스탑,NNG,6
공수,NNG,5
관계하,VV,4
